Origen,Destino,Empresa,Tarifa,Tipo de Servicio
LOS COCOS,SAN ESTEBAN,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
RIO SECO,CHARBONIER,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
RIO SECO,CRUZ DEL EJE,EMPRESA SARMIENTO SRL,5107.194686998898,REGULAR
RIO SECO,E. ONGAMIRA,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
RIO SECO,EL CARRIZAL,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
RIO SECO,EL SALTO,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
RIO SECO,EMP. SAN MARCOS,EMPRESA SARMIENTO SRL,3472.8923871592506,REGULAR
RIO SECO,ESCOBAS,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
SAN ESTEBAN,CAPILLA DEL MONTE,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
SAN ESTEBAN,CHARBONIER,EMPRESA SARMIENTO SRL,2655.741237239426,REGULAR
SAN ESTEBAN,CRUZ DEL EJE,EMPRESA SARMIENTO SRL,6128.633624398678,REGULAR
SAN ESTEBAN,DOLORES,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
SAN ESTEBAN,E. ONGAMIRA,EMPRESA SARMIENTO SRL,2451.4534497594705,REGULAR
SAN ESTEBAN,EL CARRIZAL,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
SAN ESTEBAN,EL SALTO,EMPRESA SARMIENTO SRL,5107.194686998898,REGULAR
SAN ESTEBAN,EMP. SAN MARCOS,EMPRESA SARMIENTO SRL,5107.194686998898,REGULAR
SAN ESTEBAN,RIO SECO,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
SANTA CECILIA,B. RETIRO,EMPRESA SARMIENTO SRL,2655.741237239426,REGULAR
SANTA CECILIA,CAPILLA DEL MONTE,EMPRESA SARMIENTO SRL,3472.8923871592506,REGULAR
SANTA CECILIA,CHARBONIER,EMPRESA SARMIENTO SRL,5107.194686998898,REGULAR
SANTA CECILIA,CRUZ CHICA,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
SANTA CECILIA,CRUZ DEL EJE,EMPRESA SARMIENTO SRL,8580.08707415815,REGULAR
SANTA CECILIA,CRUZ GRANDE,EMPRESA SARMIENTO SRL,2451.4534497594705,REGULAR
SANTA CECILIA,DOLORES,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
SANTA CECILIA,E. ONGAMIRA,EMPRESA SARMIENTO SRL,5107.194686998898,REGULAR
SANTA CECILIA,EL CARRIZAL,EMPRESA SARMIENTO SRL,5924.345836918722,REGULAR
SANTA CECILIA,EL SALTO,EMPRESA SARMIENTO SRL,7150.072561798455,REGULAR
SANTA CECILIA,EMP. SAN MARCOS,EMPRESA SARMIENTO SRL,7762.935924238323,REGULAR
SANTA CECILIA,ESCOBAS,EMPRESA SARMIENTO SRL,5107.194686998898,REGULAR
SANTA CECILIA,LA CUMBRE,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
SANTA CECILIA,RIO SECO,EMPRESA SARMIENTO SRL,5107.194686998898,REGULAR
SANTA CECILIA,SAN ESTEBAN,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
VILLA GIARDINO,CAPILLA DEL MONTE,EMPRESA SARMIENTO SRL,4494.331324559029,REGULAR
VILLA GIARDINO,CHARBONIER,EMPRESA SARMIENTO SRL,5107.194686998898,REGULAR
VILLA GIARDINO,CRUZ CHICA,EMPRESA SARMIENTO SRL,2451.4534497594705,REGULAR
VILLA GIARDINO,CRUZ DEL EJE,EMPRESA SARMIENTO SRL,9192.950436598014,REGULAR
VILLA GIARDINO,CRUZ GRANDE,EMPRESA SARMIENTO SRL,2655.741237239426,REGULAR
VILLA GIARDINO,DOLORES,EMPRESA SARMIENTO SRL,3472.8923871592506,REGULAR
VILLA GIARDINO,E. ONGAMIRA,EMPRESA SARMIENTO SRL,5107.194686998898,REGULAR
VILLA GIARDINO,EL CARRIZAL,EMPRESA SARMIENTO SRL,5924.345836918722,REGULAR
VILLA GIARDINO,EL SALTO,EMPRESA SARMIENTO SRL,7762.935924238323,REGULAR
VILLA GIARDINO,EMP. SAN MARCOS,EMPRESA SARMIENTO SRL,8171.511499198237,REGULAR
VILLA GIARDINO,ESCOBAS,EMPRESA SARMIENTO SRL,5924.345836918722,REGULAR
VILLA GIARDINO,LA CUMBRE,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
VILLA GIARDINO,LOS COCOS,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
VILLA GIARDINO,RIO SECO,EMPRESA SARMIENTO SRL,5107.194686998898,REGULAR
VILLA GIARDINO,SAN ESTEBAN,EMPRESA SARMIENTO SRL,3472.8923871592506,REGULAR
VILLA GIARDINO,SANTA CECILIA,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
CRUZ DEL EJE,EL RINCON,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
CRUZ DEL EJE,EMP. DEAN FUNES,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
CRUZ DEL EJE,EMP. DIQUE,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
CRUZ DEL EJE,EMP. RUTA 38,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
CRUZ DEL EJE,LOS SAUCES,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
CRUZ DEL EJE,SAN MARCOS SIERRAS,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
EL RINCON,SAN MARCOS SIERRAS,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
EMP. DEAN FUNES,EL RINCON,EMPRESA SARMIENTO SRL,2655.741237239426,REGULAR
EMP. DEAN FUNES,EMP. DIQUE,EMPRESA SARMIENTO SRL,2655.741237239426,REGULAR
EMP. DEAN FUNES,EMP. RUTA 38,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
EMP. DEAN FUNES,LOS SAUCES,EMPRESA SARMIENTO SRL,2655.741237239426,REGULAR
EMP. DEAN FUNES,SAN MARCOS SIERRAS,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
EMP. DIQUE,EL RINCON,EMPRESA SARMIENTO SRL,2655.741237239426,REGULAR
EMP. DIQUE,EMP. RUTA 38,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
EMP. DIQUE,LOS SAUCES,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
EMP. DIQUE,SAN MARCOS SIERRAS,EMPRESA SARMIENTO SRL,2655.741237239426,REGULAR
EMP. RUTA 38,EL RINCON,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
EMP. RUTA 38,LOS SAUCES,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
EMP. RUTA 38,SAN MARCOS SIERRAS,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
LOS SAUCES,EL RINCON,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
LOS SAUCES,SAN MARCOS SIERRAS,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
CARLOS PAZ,CUESTA BLANCA,EMPRESA SARMIENTO SRL,2655.741237239426,REGULAR
CARLOS PAZ,ICHO CRUZ,EMPRESA SARMIENTO SRL,2655.741237239426,REGULAR
CARLOS PAZ,MAYU SUMAJ,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
CARLOS PAZ,SAN ANTONIO,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
CARLOS PAZ,VILLA INDEP.,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
CORDOBA,CARLOS PAZ,EMPRESA SARMIENTO SRL,4698.619112038986,REGULAR
CORDOBA,CUESTA BLANCA,EMPRESA SARMIENTO SRL,7354.360349278411,REGULAR
CORDOBA,ICHO CRUZ,EMPRESA SARMIENTO SRL,6537.209199358588,REGULAR
CORDOBA,MAYU SUMAJ,EMPRESA SARMIENTO SRL,5924.345836918722,REGULAR
CORDOBA,SAN ANTONIO,EMPRESA SARMIENTO SRL,5924.345836918722,REGULAR
CORDOBA,VILLA INDEP.,EMPRESA SARMIENTO SRL,5107.194686998898,REGULAR
ICHO CRUZ,CUESTA BLANCA,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
MAYU SUMAJ,CUESTA BLANCA,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
MAYU SUMAJ,ICHO CRUZ,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
SAN ANTONIO,CUESTA BLANCA,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
SAN ANTONIO,ICHO CRUZ,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
SAN ANTONIO,MAYU SUMAJ,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
VILLA INDEP.,CUESTA BLANCA,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
VILLA INDEP.,ICHO CRUZ,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
VILLA INDEP.,MAYU SUMAJ,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
VILLA INDEP.,SAN ANTONIO,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
CAMPO ARG.,CRUCE 60,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
CAMPO ARG.,KM 16,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
CAMPO ARG.,LOZADA,EMPRESA SARMIENTO SRL,2655.741237239426,REGULAR
CORDOBA,CAMPO ARG.,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
CORDOBA,CRUCE 60,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
CORDOBA,KM 16,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
CORDOBA,LOZADA,EMPRESA SARMIENTO SRL,4494.331324559029,REGULAR
CRUCE 60,LOZADA,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
KM 16,CRUCE 60,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
KM 16,LOZADA,EMPRESA SARMIENTO SRL,2655.741237239426,REGULAR
CARLOS PAZ,EMP. TANTI,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
CARLOS PAZ,TANTI,EMPRESA SARMIENTO SRL,2655.741237239426,REGULAR
CARLOS PAZ,V. GARCIA,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
CARLOS PAZ,VILLA DEL LAGO,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
CARLOS PAZ,VILLA MUÑOZ,EMPRESA SARMIENTO SRL,2655.741237239426,REGULAR
CORDOBA,CARLOS PAZ,EMPRESA SARMIENTO SRL,4698.619112038986,REGULAR
CORDOBA,EMP. TANTI,EMPRESA SARMIENTO SRL,5924.345836918722,REGULAR
CORDOBA,TANTI,EMPRESA SARMIENTO SRL,7354.360349278411,REGULAR
CORDOBA,V. GARCIA,EMPRESA SARMIENTO SRL,5924.345836918722,REGULAR
CORDOBA,VILLA DEL LAGO,EMPRESA SARMIENTO SRL,5107.194686998898,REGULAR
CORDOBA,VILLA MUÑOZ,EMPRESA SARMIENTO SRL,5924.345836918722,REGULAR
EMP. TANTI,TANTI,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
EMP. TANTI,V. GARCIA,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
EMP. TANTI,VILLA MUÑOZ,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
V. GARCIA,TANTI,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
V. GARCIA,VILLA MUÑOZ,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
VILLA DEL LAGO,EMP. TANTI,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
VILLA DEL LAGO,TANTI,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
VILLA DEL LAGO,V. GARCIA,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
VILLA DEL LAGO,VILLA MUÑOZ,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
VILLA MUÑOZ,TANTI,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
CAPILLA DEL MONTE,VILLA DE SOTO,EMPRESA SARMIENTO SRL,10096.825373008945,REG-DIFERENCIAL
CORDOBA,CAPILLA DEL MONTE,EMPRESA SARMIENTO SRL,19980.76587369541,REG-DIFERENCIAL
CORDOBA,COSQUIN,EMPRESA SARMIENTO SRL,11009.189111533848,REG-DIFERENCIAL
CORDOBA,VILLA DE SOTO,EMPRESA SARMIENTO SRL,28769.869888151992,REG-DIFERENCIAL
COSQUIN,CAPILLA DEL MONTE,EMPRESA SARMIENTO SRL,10096.825373008945,REG-DIFERENCIAL
COSQUIN,VILLA DE SOTO,EMPRESA SARMIENTO SRL,19433.34763058046,REG-DIFERENCIAL
CAPILLA DEL MONTE,CRUZ DEL EJE,EMPRESA SARMIENTO SRL,7086.025035876762,REG-DIFERENCIAL
CORDOBA,CAPILLA DEL MONTE,EMPRESA SARMIENTO SRL,19980.76587369541,REG-DIFERENCIAL
CORDOBA,CRUZ DEL EJE,EMPRESA SARMIENTO SRL,26154.427171047264,REG-DIFERENCIAL
CORDOBA,LA FALDA,EMPRESA SARMIENTO SRL,14202.462196371016,REG-DIFERENCIAL
LA FALDA,CAPILLA DEL MONTE,EMPRESA SARMIENTO SRL,6173.661297351852,REG-DIFERENCIAL
LA FALDA,CRUZ DEL EJE,EMPRESA SARMIENTO SRL,12712.268090113672,REG-DIFERENCIAL
CORDOBA,ALTA GRACIA,EMPRESA SARMIENTO SRL,5960.776425029377,REG-DIFERENCIAL
CORDOBA,VILLA SANTA ANA,EMPRESA SARMIENTO SRL,4288.109571067052,REG-DIFERENCIAL
VILLA SANTA ANA,ALTA GRACIA,EMPRESA SARMIENTO SRL,2615.442717104727,REG-DIFERENCIAL
1º DE MAYO,CARLOS PAZ,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
BIALET MASSE,CASA GRANDE,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
BIALET MASSE,COSQUIN,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
BIALET MASSE,LA FALDA,EMPRESA SARMIENTO SRL,4494.331324559029,REGULAR
BIALET MASSE,MOLINARI,EMPRESA SARMIENTO SRL,2655.741237239426,REGULAR
BIALET MASSE,SANTA MARIA,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
BIALET MASSE,VALLE HERMOSO,EMPRESA SARMIENTO SRL,3472.8923871592506,REGULAR
BIALET MASSE,VILLA BUSTOS,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
BIALET MASSE,VILLA CAEIRO,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
BIALET MASSE,VILLA YOCOANA,EMPRESA SARMIENTO SRL,3472.8923871592506,REGULAR
CARLOS PAZ,BIALET MASSE,EMPRESA SARMIENTO SRL,3472.8923871592506,REGULAR
CARLOS PAZ,CASA GRANDE,EMPRESA SARMIENTO SRL,6128.633624398678,REGULAR
CARLOS PAZ,COSQUIN,EMPRESA SARMIENTO SRL,5107.194686998898,REGULAR
CARLOS PAZ,EL RETIRO,EMPRESA SARMIENTO SRL,5924.345836918722,REGULAR
CARLOS PAZ,EMP. TANTI,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
CARLOS PAZ,LA FALDA,EMPRESA SARMIENTO SRL,7762.935924238323,REGULAR
CARLOS PAZ,MOLINARI,EMPRESA SARMIENTO SRL,5107.194686998898,REGULAR
CARLOS PAZ,P. SIQUIMAN,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
CARLOS PAZ,SANTA MARIA,EMPRESA SARMIENTO SRL,3472.8923871592506,REGULAR
CARLOS PAZ,VALLE HERMOSO,EMPRESA SARMIENTO SRL,6537.209199358588,REGULAR
CARLOS PAZ,VILLA BUSTOS,EMPRESA SARMIENTO SRL,4494.331324559029,REGULAR
CARLOS PAZ,VILLA CAEIRO,EMPRESA SARMIENTO SRL,3472.8923871592506,REGULAR
CARLOS PAZ,VILLA DEL LAGO,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
CARLOS PAZ,VILLA YOCOANA,EMPRESA SARMIENTO SRL,6537.209199358588,REGULAR
CASA GRANDE,LA FALDA,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
CASA GRANDE,VALLE HERMOSO,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
CASA GRANDE,VILLA YOCOANA,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
CORDOBA,1º DE MAYO,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
CORDOBA,CARLOS PAZ,EMPRESA SARMIENTO SRL,4698.619112038986,REGULAR
CORDOBA,CASA GRANDE,EMPRESA SARMIENTO SRL,9192.950436598014,REGULAR
CORDOBA,COSQUIN,EMPRESA SARMIENTO SRL,8171.511499198237,REGULAR
CORDOBA,EL RETIRO,EMPRESA SARMIENTO SRL,9192.950436598014,REGULAR
CORDOBA,EMP. TANTI,EMPRESA SARMIENTO SRL,5924.345836918722,REGULAR
CORDOBA,LA FALDA,EMPRESA SARMIENTO SRL,10010.10158651784,REGULAR
CORDOBA,MOLINARI,EMPRESA SARMIENTO SRL,9192.950436598014,REGULAR
CORDOBA,P. SIQUIMAN,EMPRESA SARMIENTO SRL,6537.209199358588,REGULAR
CORDOBA,PLAZA FEDERAL,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
CORDOBA,SANTA MARIA,EMPRESA SARMIENTO SRL,8171.511499198237,REGULAR
CORDOBA,VALLE HERMOSO,EMPRESA SARMIENTO SRL,9192.950436598014,REGULAR
CORDOBA,VILLA BUSTOS,EMPRESA SARMIENTO SRL,8171.511499198237,REGULAR
CORDOBA,VILLA CAEIRO,EMPRESA SARMIENTO SRL,8171.511499198237,REGULAR
CORDOBA,VILLA DEL LAGO,EMPRESA SARMIENTO SRL,5107.194686998898,REGULAR
CORDOBA,VILLA YOCOANA,EMPRESA SARMIENTO SRL,9192.950436598014,REGULAR
COSQUIN,CASA GRANDE,EMPRESA SARMIENTO SRL,2451.4534497594705,REGULAR
COSQUIN,COSQUIN,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
COSQUIN,EL RETIRO,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
COSQUIN,LA FALDA,EMPRESA SARMIENTO SRL,3472.8923871592506,REGULAR
COSQUIN,MOLINARI,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
COSQUIN,VALLE HERMOSO,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
EL RETIRO,CASA GRANDE,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
EL RETIRO,VALLE HERMOSO,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
EL RETIRO,VILLA YOCOANA,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
EMP. TANTI,BIALET MASSE,EMPRESA SARMIENTO SRL,2451.4534497594705,REGULAR
EMP. TANTI,CASA GRANDE,EMPRESA SARMIENTO SRL,5107.194686998898,REGULAR
EMP. TANTI,COSQUIN,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
EMP. TANTI,EL RETIRO,EMPRESA SARMIENTO SRL,4494.331324559029,REGULAR
EMP. TANTI,LA FALDA,EMPRESA SARMIENTO SRL,6128.633624398678,REGULAR
EMP. TANTI,MOLINARI,EMPRESA SARMIENTO SRL,3472.8923871592506,REGULAR
EMP. TANTI,P. SIQUIMAN,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
EMP. TANTI,VALLE HERMOSO,EMPRESA SARMIENTO SRL,5924.345836918722,REGULAR
EMP. TANTI,VILLA BUSTOS,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
EMP. TANTI,VILLA CAEIRO,EMPRESA SARMIENTO SRL,2655.741237239426,REGULAR
EMP. TANTI,VILLA YOCOANA,EMPRESA SARMIENTO SRL,5107.194686998898,REGULAR
MOLINARI,CASA GRANDE,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
MOLINARI,EL RETIRO,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
MOLINARI,LA FALDA,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
MOLINARI,VALLE HERMOSO,EMPRESA SARMIENTO SRL,2451.4534497594705,REGULAR
MOLINARI,VILLA YOCOANA,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
P. SIQUIMAN,BIALET MASSE,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
P. SIQUIMAN,CASA GRANDE,EMPRESA SARMIENTO SRL,3472.8923871592506,REGULAR
P. SIQUIMAN,COSQUIN,EMPRESA SARMIENTO SRL,2655.741237239426,REGULAR
P. SIQUIMAN,EL RETIRO,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
P. SIQUIMAN,LA FALDA,EMPRESA SARMIENTO SRL,5107.194686998898,REGULAR
P. SIQUIMAN,MOLINARI,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
P. SIQUIMAN,SANTA MARIA,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
P. SIQUIMAN,VALLE HERMOSO,EMPRESA SARMIENTO SRL,5107.194686998898,REGULAR
P. SIQUIMAN,VILLA BUSTOS,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
P. SIQUIMAN,VILLA CAEIRO,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
P. SIQUIMAN,VILLA YOCOANA,EMPRESA SARMIENTO SRL,4494.331324559029,REGULAR
SANTA MARIA,CASA GRANDE,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
SANTA MARIA,COSQUIN,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
SANTA MARIA,EL RETIRO,EMPRESA SARMIENTO SRL,2451.4534497594705,REGULAR
SANTA MARIA,LA FALDA,EMPRESA SARMIENTO SRL,3472.8923871592506,REGULAR
SANTA MARIA,MOLINARI,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
SANTA MARIA,VALLE HERMOSO,EMPRESA SARMIENTO SRL,3472.8923871592506,REGULAR
SANTA MARIA,VILLA BUSTOS,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
SANTA MARIA,VILLA YOCOANA,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
VALLE HERMOSO,LA FALDA,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
VILLA BUSTOS,COSQUIN,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
VILLA BUSTOS,EL RETIRO,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
VILLA BUSTOS,LA FALDA,EMPRESA SARMIENTO SRL,3472.8923871592506,REGULAR
VILLA BUSTOS,MOLINARI,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
VILLA BUSTOS,VALLE HERMOSO,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
VILLA BUSTOS,VILLA YOCOANA,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
VILLA CAEIRO,CASA GRANDE,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
VILLA CAEIRO,COSQUIN,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
VILLA CAEIRO,EL RETIRO,EMPRESA SARMIENTO SRL,2655.741237239426,REGULAR
VILLA CAEIRO,LA FALDA,EMPRESA SARMIENTO SRL,4494.331324559029,REGULAR
VILLA CAEIRO,MOLINARI,EMPRESA SARMIENTO SRL,2451.4534497594705,REGULAR
VILLA CAEIRO,SANTA MARIA,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
VILLA CAEIRO,VALLE HERMOSO,EMPRESA SARMIENTO SRL,3472.8923871592506,REGULAR
VILLA CAEIRO,VILLA BUSTOS,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
VILLA CAEIRO,VILLA YOCOANA,EMPRESA SARMIENTO SRL,3472.8923871592506,REGULAR
VILLA DEL LAGO,BIALET MASSE,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
VILLA DEL LAGO,CASA GRANDE,EMPRESA SARMIENTO SRL,5924.345836918722,REGULAR
VILLA DEL LAGO,COSQUIN,EMPRESA SARMIENTO SRL,4494.331324559029,REGULAR
VILLA DEL LAGO,EL RETIRO,EMPRESA SARMIENTO SRL,5107.194686998898,REGULAR
VILLA DEL LAGO,EMP. TANTI,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
VILLA DEL LAGO,LA FALDA,EMPRESA SARMIENTO SRL,7150.072561798455,REGULAR
VILLA DEL LAGO,MOLINARI,EMPRESA SARMIENTO SRL,5107.194686998898,REGULAR
VILLA DEL LAGO,P. SIQUIMAN,EMPRESA SARMIENTO SRL,2655.741237239426,REGULAR
VILLA DEL LAGO,SANTA MARIA,EMPRESA SARMIENTO SRL,3472.8923871592506,REGULAR
VILLA DEL LAGO,VALLE HERMOSO,EMPRESA SARMIENTO SRL,6537.209199358588,REGULAR
VILLA DEL LAGO,VILLA BUSTOS,EMPRESA SARMIENTO SRL,3472.8923871592506,REGULAR
VILLA DEL LAGO,VILLA CAEIRO,EMPRESA SARMIENTO SRL,3472.8923871592506,REGULAR
VILLA DEL LAGO,VILLA YOCOANA,EMPRESA SARMIENTO SRL,6128.633624398678,REGULAR
VILLA YOCOANA,LA FALDA,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
VILLA YOCOANA,VALLE HERMOSO,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
1º DE MAYO,BIALET MASSE,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
1º DE MAYO,CARLOS PAZ,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
1º DE MAYO,CASA GRANDE,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
1º DE MAYO,COSQUIN,EMPRESA SARMIENTO SRL,8580.08707415815,REGULAR
1º DE MAYO,EL RETIRO,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
1º DE MAYO,EMP. TANTI,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
1º DE MAYO,LA FALDA,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
1º DE MAYO,MOLINARI,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
1º DE MAYO,P. SIQUIMAN,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
1º DE MAYO,PLAZA FEDERAL,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
1º DE MAYO,SANTA MARIA,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
1º DE MAYO,VALLE HERMOSO,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
1º DE MAYO,VILLA BUSTOS,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
1º DE MAYO,VILLA CAEIRO,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
1º DE MAYO,VILLA DEL LAGO,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
1º DE MAYO,VILLA YOCOANA,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
BIALET MASSE,CASA GRANDE,EMPRESA SARMIENTO SRL,3268.604599679294,REGULAR
BIALET MASSE,COSQUIN,EMPRESA SARMIENTO SRL,1838.5900873196028,REGULAR
BIALET MASSE,LA FALDA,EMPRESA SARMIENTO SRL,4494.331324559029,REGULAR
BIALET MASSE,MOLINARI,EMPRESA SARMIENTO SRL,2655.741237239426,REGULAR
